FROM,TO,ROCK,AU,AG,CU,XCOLLAR,YCOLLAR,ZCOLLAR
248.173,250.673,1.0,2.17846,81.45574806,0.96748987,1779.168091,777.0631104,579.6685181
250.673,253.173,1.0,2.83024,141.7991089,0.14555917,1779.168091,777.0631104,579.6685181
253.173,255.673,1.0,2.08147,42.80829983,0.36313115,1779.168091,777.0631104,579.6685181
255.673,258.173,1.0,1.17353,42.53002802,0.43531957,1779.168091,777.0631104,579.6685181
258.173,260.673,1.0,0.68862,73.02473997,0.49371106,1779.168091,777.0631104,579.6685181
260.673,263.173,1.0,0.657,18.66293013,2.00697493,1779.168091,777.0631104,579.6685181
263.173,265.673,1.0,0.11296,230.654789,0.0,1779.168091,777.0631104,579.6685181
265.673,268.173,1.0,0.005,15.66757478,0.51988429,1779.168091,777.0631104,579.6685181
268.173,270.673,1.0,0.005,146.8373042,0.0,1779.168091,777.0631104,579.6685181
270.673,273.173,1.0,0.09832,39.8427902,0.80625158,1779.168091,777.0631104,579.6685181
273.173,275.673,1.0,0.005,28.53988303,0.0,1779.168091,777.0631104,579.6685181
275.673,278.173,1.0,0.005,17.78580399,0.0,1779.168091,777.0631104,579.6685181
278.173,280.673,1.0,0.2448,46.91498134,0.0,1779.168091,777.0631104,579.6685181
280.673,283.173,1.0,0.79415,42.61326242,0.81122158,1779.168091,777.0631104,579.6685181
283.173,285.673,1.0,0.83147,86.58085264,0.0,1779.168091,777.0631104,579.6685181
285.673,288.173,2.0,1.2431,19.49509108,2.61755378,1779.168091,777.0631104,579.6685181
288.173,290.673,2.0,3.21667,97.01619406,1.64687958,1779.168091,777.0631104,579.6685181
290.673,293.173,2.0,3.7089,78.39483678,1.28615092,1779.168091,777.0631104,579.6685181
293.173,295.673,2.0,1.25157,19.14442734,0.0,1779.168091,777.0631104,579.6685181
295.673,298.173,2.0,1.73689,61.36396192,0.12853778,1779.168091,777.0631104,579.6685181
298.173,300.673,2.0,3.0185,51.74989027,0.39620306,1779.168091,777.0631104,579.6685181
300.673,303.173,1.0,3.79327,181.2643363,0.0,1779.168091,777.0631104,579.6685181
303.173,305.673,1.0,1.55143,33.70522929,0.0,1779.168091,777.0631104,579.6685181
305.673,308.173,1.0,3.32534,124.9091742,0.80019873,1779.168091,777.0631104,579.6685181
308.173,310.673,1.0,1.89507,61.00964005,0.27352246,1779.168091,777.0631104,579.6685181
310.673,313.173,1.0,3.54247,105.2717361,1.23349702,1779.168091,777.0631104,579.6685181
313.173,315.673,1.0,1.70198,42.99759388,2.20165749,1779.168091,777.0631104,579.6685181
315.673,318.173,1.0,0.9879,53.30709359,0.0,1779.168091,777.0631104,579.6685181
318.173,320.673,1.0,1.41044,40.502399,0.0,1779.168091,777.0631104,579.6685181
320.673,323.173,1.0,0.61913,16.2243923,0.45808986,1779.168091,777.0631104,579.6685181
323.173,325.673,1.0,0.21437,20.68381418,0.0,1779.168091,777.0631104,579.6685181
325.673,328.173,1.0,0.0384,15.0276582,0.0,1779.168091,777.0631104,579.6685181
328.173,330.673,1.0,0.42466,18.29597522,0.0,1779.168091,777.0631104,579.6685181
330.673,333.173,1.0,0.90911,60.72001608,0.26031346,1779.168091,777.0631104,579.6685181
333.173,335.673,1.0,2.11286,33.20492339,0.38674168,1779.168091,777.0631104,579.6685181
335.673,338.173,1.0,0.98496,43.23788366,0.0,1779.168091,777.0631104,579.6685181
338.173,340.673,1.0,1.77364,72.25052603,1.28061529,1779.168091,777.0631104,579.6685181
340.673,341.357,2.0,3.71067,134.3866937,0.10647514,1779.168091,777.0631104,579.6685181
0.0,173.198,0.0,0.0,0.0,0.0,1819.241699,750.942749,582.800354
173.198,174.399,2.0,1.77348,69.92398432,0.0,1819.241699,750.942749,582.800354
174.399,176.899,2.0,2.38966,100.2377532,0.43111964,1819.241699,750.942749,582.800354
176.899,179.399,1.0,3.3084,63.22652327,1.03358504,1819.241699,750.942749,582.800354
179.399,181.899,2.0,1.42849,51.33002488,0.05782463,1819.241699,750.942749,582.800354
181.899,184.399,2.0,1.18948,27.25146045,0.0,1819.241699,750.942749,582.800354
184.399,186.899,2.0,0.77753,30.91695918,0.0,1819.241699,750.942749,582.800354
186.899,189.399,3.0,0.78124,90.26115743,0.06425939,1819.241699,750.942749,582.800354
189.399,191.899,2.0,0.79605,71.46421006,0.905219,1819.241699,750.942749,582.800354
191.899,194.399,2.0,0.57427,51.02196994,0.0,1819.241699,750.942749,582.800354
194.399,196.899,1.0,0.92817,57.25493985,0.0,1819.241699,750.942749,582.800354
196.899,199.399,1.0,2.32817,83.65197986,1.07768607,1819.241699,750.942749,582.800354
199.399,201.899,2.0,2.68987,100.0618617,2.09163255,1819.241699,750.942749,582.800354
201.899,204.399,1.0,3.68282,120.3221878,0.60559177,1819.241699,750.942749,582.800354
204.399,206.899,1.0,4.19122,0.0,0.84298066,1819.241699,750.942749,582.800354
206.899,209.399,1.0,2.96638,111.7189586,0.0,1819.241699,750.942749,582.800354
209.399,211.899,1.0,1.51661,42.24766691,0.28665137,1819.241699,750.942749,582.800354
211.899,214.399,1.0,0.83651,0.0,0.0,1819.241699,750.942749,582.800354
214.399,216.899,1.0,0.51776,92.91904333,0.38793406,1819.241699,750.942749,582.800354
216.899,219.399,1.0,0.82812,36.75584864,0.0,1819.241699,750.942749,582.800354
219.399,221.899,1.0,0.59165,45.77484835,0.0,1819.241699,750.942749,582.800354
221.899,224.399,1.0,0.98745,33.4295657,1.27479261,1819.241699,750.942749,582.800354
224.399,226.899,1.0,1.15549,26.40179024,1.27289848,1819.241699,750.942749,582.800354
226.899,229.399,1.0,1.63596,75.89161839,1.18113674,1819.241699,750.942749,582.800354
229.399,231.899,1.0,1.5323,65.30988661,0.78616591,1819.241699,750.942749,582.800354
231.899,234.399,1.0,1.8531,71.84450384,0.21880322,1819.241699,750.942749,582.800354
234.399,236.899,1.0,1.2444,44.12149882,0.0,1819.241699,750.942749,582.800354
236.899,239.399,1.0,0.6796,25.16344602,0.0,1819.241699,750.942749,582.800354
239.399,241.899,1.0,0.38149,15.22613142,0.0,1819.241699,750.942749,582.800354
241.899,244.399,1.0,0.09811,41.43743545,0.0,1819.241699,750.942749,582.800354
244.399,246.899,1.0,0.005,11.99375782,0.54727535,1819.241699,750.942749,582.800354
246.899,249.399,1.0,0.16768,65.895015,0.69476522,1819.241699,750.942749,582.800354
249.399,251.899,1.0,0.14516,15.66688681,0.0,1819.241699,750.942749,582.800354
251.899,254.399,1.0,0.51707,26.31163653,1.11879095,1819.241699,750.942749,582.800354
254.399,256.899,1.0,0.44132,20.79843485,0.0,1819.241699,750.942749,582.800354
256.899,259.399,1.0,0.40458,34.76664854,0.0,1819.241699,750.942749,582.800354
259.399,261.899,1.0,0.7833,17.60121879,0.53397805,1819.241699,750.942749,582.800354
261.899,264.399,1.0,0.98537,35.25868223,0.18350616,1819.241699,750.942749,582.800354
264.399,266.899,1.0,3.29934,128.260436,0.87785251,1819.241699,750.942749,582.800354
266.899,269.399,1.0,2.60522,95.81085717,0.51566649,1819.241699,750.942749,582.800354
269.399,271.899,1.0,0.8424,73.04143241,0.0,1819.241699,750.942749,582.800354
271.899,274.399,1.0,0.99602,66.1346737,0.57398119,1819.241699,750.942749,582.800354
274.399,276.899,1.0,2.41372,151.1396502,0.0,1819.241699,750.942749,582.800354
276.899,279.399,1.0,1.6135,22.99158576,2.04256171,1819.241699,750.942749,582.800354
279.399,281.899,1.0,2.72878,21.1554466,0.88438991,1819.241699,750.942749,582.800354
281.899,284.399,2.0,3.02205,116.5350917,2.88902572,1819.241699,750.942749,582.800354
284.399,286.899,1.0,4.23118,97.74738111,0.39730372,1819.241699,750.942749,582.800354
286.899,289.399,1.0,3.4552,82.76794065,0.09399684,1819.241699,750.942749,582.800354
289.399,291.899,1.0,3.08579,96.37780535,0.50811683,1819.241699,750.942749,582.800354
291.899,294.399,1.0,2.19548,111.3539521,0.0,1819.241699,750.942749,582.800354
294.399,296.899,1.0,1.5325,61.58028873,1.57574857,1819.241699,750.942749,582.800354
296.899,299.399,1.0,1.59549,29.15038969,1.41755828,1819.241699,750.942749,582.800354
299.399,301.899,1.0,1.98869,74.03971127,0.0,1819.241699,750.942749,582.800354
301.899,304.399,1.0,0.86408,50.94567307,0.64792752,1819.241699,750.942749,582.800354
304.399,306.899,1.0,0.4876,31.85540569,0.420688,1819.241699,750.942749,582.800354
306.899,309.399,1.0,0.28354,33.73074153,0.0,1819.241699,750.942749,582.800354
309.399,311.899,1.0,1.35843,37.3712633,0.0,1819.241699,750.942749,582.800354
311.899,314.399,1.0,1.49181,48.98212923,1.9904374,1819.241699,750.942749,582.800354
314.399,316.899,1.0,2.53037,32.5521629,1.78423664,1819.241699,750.942749,582.800354
316.899,319.399,1.0,3.20726,35.03740338,0.0,1819.241699,750.942749,582.800354
319.399,321.899,1.0,2.91814,51.54824572,0.16535336,1819.241699,750.942749,582.800354
321.899,324.399,1.0,6.85235,132.3854647,3.7449264,1819.241699,750.942749,582.800354
324.399,326.899,1.0,5.32428,272.1060182,4.1713358,1819.241699,750.942749,582.800354
326.899,329.399,2.0,2.8212,118.9147862,1.62316005,1819.241699,750.942749,582.800354
329.399,331.899,2.0,3.50317,129.3367367,0.9359259,1819.241699,750.942749,582.800354
331.899,334.399,2.0,3.55027,75.07563304,1.46170528,1819.241699,750.942749,582.800354
334.399,335.586,2.0,0.76729,47.75717125,1.85813771,1819.241699,750.942749,582.800354
0.0,182.145,0.0,0.0,0.0,0.0,1862.011475,722.2320557,582.9855957
182.145,184.058,2.0,2.61986,9.71020939,0.0,1862.011475,722.2320557,582.9855957
184.058,186.558,1.0,2.1553,80.05409238,0.0,1862.011475,722.2320557,582.9855957
186.558,189.058,1.0,1.67921,61.59851467,0.0,1862.011475,722.2320557,582.9855957
189.058,191.558,1.0,0.42738,33.31648845,0.51186187,1862.011475,722.2320557,582.9855957
191.558,194.058,1.0,0.5175,33.93580547,0.0,1862.011475,722.2320557,582.9855957
194.058,196.558,1.0,0.29463,47.05970523,1.07820551,1862.011475,722.2320557,582.9855957
196.558,199.058,1.0,0.06089,23.86955248,0.87865812,1862.011475,722.2320557,582.9855957
199.058,201.558,1.0,0.17176,12.82897245,0.0,1862.011475,722.2320557,582.9855957
201.558,204.058,1.0,1.34552,48.95603341,0.59708109,1862.011475,722.2320557,582.9855957
204.058,206.558,1.0,3.76512,67.94646593,0.37538842,1862.011475,722.2320557,582.9855957
206.558,209.058,2.0,8.80134,133.2385249,1.82691849,1862.011475,722.2320557,582.9855957
209.058,211.558,1.0,8.43122,319.16292524,1.25668353,1862.011475,722.2320557,582.9855957
211.558,214.058,1.0,6.63285,46.78800488,0.41173502,1862.011475,722.2320557,582.9855957
214.058,216.558,1.0,4.71461,239.4325346,1.28853693,1862.011475,722.2320557,582.9855957
216.558,219.058,1.0,1.94933,31.84442155,0.62948759,1862.011475,722.2320557,582.9855957
219.058,221.558,1.0,0.99069,10.77205895,0.64940799,1862.011475,722.2320557,582.9855957
221.558,224.058,1.0,0.90884,19.63135922,0.0,1862.011475,722.2320557,582.9855957
224.058,226.558,1.0,0.53811,23.92444151,1.37126643,1862.011475,722.2320557,582.9855957
226.558,229.058,1.0,1.04718,75.24689439,0.81719233,1862.011475,722.2320557,582.9855957
229.058,231.558,1.0,0.79099,35.30200144,0.96122683,1862.011475,722.2320557,582.9855957
231.558,234.058,1.0,1.11665,66.90483521,1.2553206,1862.011475,722.2320557,582.9855957
234.058,236.558,1.0,1.70053,61.44411829,0.37952826,1862.011475,722.2320557,582.9855957
236.558,239.058,1.0,1.63323,48.27002188,1.61491832,1862.011475,722.2320557,582.9855957
239.058,241.558,1.0,2.08648,76.92654641,2.89991221,1862.011475,722.2320557,582.9855957
241.558,244.058,1.0,1.46223,37.23801306,0.0,1862.011475,722.2320557,582.9855957
244.058,246.558,1.0,0.49391,84.3069155,0.0,1862.011475,722.2320557,582.9855957
246.558,249.058,1.0,0.09341,37.66963934,0.0,1862.011475,722.2320557,582.9855957
249.058,251.558,1.0,0.01651,4.54261287,0.0,1862.011475,722.2320557,582.9855957
251.558,254.058,1.0,0.16748,86.18273099,0.0,1862.011475,722.2320557,582.9855957
254.058,256.558,1.0,0.09798,5.13208233,0.88402806,1862.011475,722.2320557,582.9855957
256.558,259.058,1.0,0.005,34.53416783,0.0,1862.011475,722.2320557,582.9855957
259.058,261.558,1.0,0.60949,27.87214829,0.13949544,1862.011475,722.2320557,582.9855957
261.558,264.058,1.0,0.47471,14.17220378,0.0,1862.011475,722.2320557,582.9855957
264.058,266.558,1.0,0.43708,34.70100291,0.0,1862.011475,722.2320557,582.9855957
266.558,269.058,1.0,1.51545,92.69524641,0.19941272,1862.011475,722.2320557,582.9855957
269.058,271.558,1.0,2.38352,81.40427861,0.82003747,1862.011475,722.2320557,582.9855957
271.558,274.058,1.0,1.58472,38.39345121,0.0,1862.011475,722.2320557,582.9855957
274.058,276.558,1.0,1.6939,45.46530136,0.59262793,1862.011475,722.2320557,582.9855957
276.558,279.058,1.0,2.11509,81.65711825,0.56442369,1862.011475,722.2320557,582.9855957
279.058,281.558,1.0,1.48541,84.55720109,1.3035898,1862.011475,722.2320557,582.9855957
281.558,284.058,1.0,2.04335,23.95558631,0.556064,1862.011475,722.2320557,582.9855957
284.058,286.558,1.0,2.53095,51.33212356,0.64001349,1862.011475,722.2320557,582.9855957
286.558,289.058,1.0,2.32835,125.5863967,1.15949247,1862.011475,722.2320557,582.9855957
289.058,291.558,1.0,2.56293,78.61547213,0.0,1862.011475,722.2320557,582.9855957
291.558,294.058,1.0,1.17307,37.49585665,0.0,1862.011475,722.2320557,582.9855957
294.058,296.558,1.0,1.88808,67.17734684,0.0,1862.011475,722.2320557,582.9855957
296.558,299.058,1.0,2.07457,46.12642115,0.99956283,1862.011475,722.2320557,582.9855957
299.058,301.558,1.0,2.0605,82.6995095,1.23879422,1862.011475,722.2320557,582.9855957
301.558,304.058,1.0,2.04271,41.02532716,1.13523807,1862.011475,722.2320557,582.9855957
304.058,306.558,1.0,1.36895,12.75866333,0.0,1862.011475,722.2320557,582.9855957
306.558,309.058,1.0,2.82228,100.6132339,2.40087344,1862.011475,722.2320557,582.9855957
309.058,311.558,1.0,2.97952,92.67411181,0.0,1862.011475,722.2320557,582.9855957
311.558,314.058,1.0,2.95207,0.0,0.58263718,1862.011475,722.2320557,582.9855957
314.058,316.558,1.0,4.02013,192.0017999,2.46772383,1862.011475,722.2320557,582.9855957
316.558,319.058,2.0,3.78463,103.507644,0.0,1862.011475,722.2320557,582.9855957
319.058,321.558,1.0,4.04731,117.3267413,0.6297058,1862.011475,722.2320557,582.9855957
321.558,324.058,1.0,6.4114,245.9184524,3.22335241,1862.011475,722.2320557,582.9855957
324.058,326.558,1.0,3.95351,113.7519615,0.98601876,1862.011475,722.2320557,582.9855957
326.558,329.058,1.0,6.81869,157.2313286,3.38189703,1862.011475,722.2320557,582.9855957
329.058,331.558,1.0,4.25378,35.27496235,1.18116014,1862.011475,722.2320557,582.9855957
331.558,334.058,1.0,3.08613,99.86161546,2.30073096,1862.011475,722.2320557,582.9855957
334.058,334.142,1.0,2.65987,92.11330318,0.0,1862.011475,722.2320557,582.9855957
0.0,194.055,0.0,0.0,0.0,0.0,1908.504395,703.7928467,583.4873047
194.055,195.515,1.0,0.91552,50.05618663,0.0,1908.504395,703.7928467,583.4873047
195.515,198.015,1.0,0.4282,12.58781045,0.79425857,1908.504395,703.7928467,583.4873047
198.015,200.515,1.0,0.43492,19.87565195,0.0,1908.504395,703.7928467,583.4873047
200.515,203.015,1.0,0.58295,20.97589818,0.19160048,1908.504395,703.7928467,583.4873047
203.015,205.515,1.0,1.00894,90.83890569,0.0,1908.504395,703.7928467,583.4873047
205.515,208.015,1.0,1.03531,46.75315268,0.0,1908.504395,703.7928467,583.4873047
208.015,210.515,1.0,2.50296,39.09153689,0.08739558,1908.504395,703.7928467,583.4873047
210.515,213.015,1.0,1.54388,136.2562706,0.05487565,1908.504395,703.7928467,583.4873047
213.015,215.515,1.0,2.84257,41.65780789,0.0,1908.504395,703.7928467,583.4873047
215.515,218.015,1.0,4.72513,49.88567714,4.1713358,1908.504395,703.7928467,583.4873047
218.015,220.515,2.0,6.69468,161.2625955,0.04714905,1908.504395,703.7928467,583.4873047
220.515,223.015,2.0,4.48768,141.5220543,2.41592852,1908.504395,703.7928467,583.4873047
223.015,225.515,1.0,2.31406,105.7576885,0.0,1908.504395,703.7928467,583.4873047
225.515,228.015,1.0,1.85124,68.17213978,0.47057266,1908.504395,703.7928467,583.4873047
228.015,230.515,1.0,0.84327,38.82724308,0.0,1908.504395,703.7928467,583.4873047
230.515,233.015,1.0,0.52062,25.05524946,1.14270753,1908.504395,703.7928467,583.4873047
233.015,235.515,1.0,0.59641,30.22292266,1.11812568,1908.504395,703.7928467,583.4873047
235.515,238.015,1.0,0.42796,48.8589129,0.0,1908.504395,703.7928467,583.4873047
238.015,240.515,1.0,0.60647,79.25867622,0.0,1908.504395,703.7928467,583.4873047
240.515,243.015,1.0,0.36935,2.43892296,0.0,1908.504395,703.7928467,583.4873047
243.015,245.515,1.0,0.42463,8.42785522,0.07710139,1908.504395,703.7928467,583.4873047
245.515,248.015,1.0,0.56186,29.52927177,0.0,1908.504395,703.7928467,583.4873047
248.015,250.515,1.0,0.43953,15.75031403,1.16166419,1908.504395,703.7928467,583.4873047
250.515,253.015,1.0,0.46626,14.9389189,1.49039797,1908.504395,703.7928467,583.4873047
253.015,255.515,1.0,0.90706,61.92943944,1.27220491,1908.504395,703.7928467,583.4873047
255.515,258.015,1.0,0.5835,48.84298795,0.75207618,1908.504395,703.7928467,583.4873047
258.015,260.515,1.0,0.53488,33.3650206,0.52247968,1908.504395,703.7928467,583.4873047
260.515,263.015,1.0,1.06655,12.84429452,0.64547872,1908.504395,703.7928467,583.4873047
263.015,265.515,1.0,1.03033,53.85556424,0.53490736,1908.504395,703.7928467,583.4873047
265.515,268.015,1.0,0.63339,32.74490887,0.0,1908.504395,703.7928467,583.4873047
268.015,270.515,1.0,0.90621,29.98010698,1.13346006,1908.504395,703.7928467,583.4873047
270.515,273.015,1.0,1.72272,44.54792994,0.0,1908.504395,703.7928467,583.4873047
273.015,275.515,1.0,1.43838,41.65702156,1.02475233,1908.504395,703.7928467,583.4873047
275.515,278.015,1.0,0.93671,29.13189187,0.76977537,1908.504395,703.7928467,583.4873047
278.015,280.515,1.0,2.68259,79.92461345,0.37105036,1908.504395,703.7928467,583.4873047
280.515,283.015,1.0,2.80527,100.912681,0.50779325,1908.504395,703.7928467,583.4873047
283.015,285.515,1.0,4.89646,146.490076,0.24632191,1908.504395,703.7928467,583.4873047
285.515,288.015,1.0,3.61193,176.9913095,1.46349094,1908.504395,703.7928467,583.4873047
288.015,290.515,1.0,4.02812,15.81236308,0.12273243,1908.504395,703.7928467,583.4873047
290.515,293.015,1.0,2.17632,77.84025261,0.0,1908.504395,703.7928467,583.4873047
293.015,295.515,1.0,0.89968,50.69262335,0.0,1908.504395,703.7928467,583.4873047
295.515,298.015,1.0,0.81394,14.6108623,0.5455767,1908.504395,703.7928467,583.4873047
298.015,300.515,1.0,0.72096,78.84585075,0.0,1908.504395,703.7928467,583.4873047
300.515,303.015,1.0,1.46154,149.9596431,0.96706958,1908.504395,703.7928467,583.4873047
303.015,305.515,1.0,1.12657,22.93883292,0.0,1908.504395,703.7928467,583.4873047
305.515,308.015,1.0,2.3462,268.8740667,1.86558905,1908.504395,703.7928467,583.4873047
308.015,310.515,1.0,1.8606,33.66400806,0.28087044,1908.504395,703.7928467,583.4873047
310.515,313.015,1.0,1.45816,58.19516879,0.22031052,1908.504395,703.7928467,583.4873047
313.015,315.515,1.0,2.81191,135.8661555,0.0,1908.504395,703.7928467,583.4873047
315.515,318.015,1.0,3.84843,44.4563518,0.48318433,1908.504395,703.7928467,583.4873047
318.015,320.515,1.0,6.84021,15.95390057,0.60566543,1908.504395,703.7928467,583.4873047
320.515,323.015,1.0,6.85369,141.3961728,0.46704032,1908.504395,703.7928467,583.4873047
323.015,325.515,1.0,5.12775,171.8113456,2.08313277,1908.504395,703.7928467,583.4873047
325.515,328.015,1.0,3.66843,0.0,3.16851314,1908.504395,703.7928467,583.4873047
328.015,330.515,1.0,3.97136,65.07771082,0.50972819,1908.504395,703.7928467,583.4873047
330.515,333.015,1.0,2.68238,14.80131822,0.83913626,1908.504395,703.7928467,583.4873047
333.015,335.067,1.0,2.07927,72.44351456,0.39463893,1908.504395,703.7928467,583.4873047
0.0,185.419,0.0,0.0,0.0,0.0,1952.225098,673.9385376,589.9380493
185.419,187.648,1.0,3.30507,93.33012191,0.63071302,1952.225098,673.9385376,589.9380493
187.648,190.148,1.0,2.45756,93.20098592,0.95787034,1952.225098,673.9385376,589.9380493
190.148,192.648,1.0,2.04017,37.70677376,1.22431739,1952.225098,673.9385376,589.9380493
192.648,195.148,1.0,2.11838,26.56992411,1.47660948,1952.225098,673.9385376,589.9380493
195.148,197.648,1.0,0.84256,51.91607695,1.72876067,1952.225098,673.9385376,589.9380493
197.648,200.148,1.0,0.53879,19.3920181,2.10581125,1952.225098,673.9385376,589.9380493
200.148,202.648,1.0,0.95278,47.97836865,0.0,1952.225098,673.9385376,589.9380493
202.648,205.148,1.0,1.64238,38.32695454,2.11529057,1952.225098,673.9385376,589.9380493
205.148,207.648,1.0,4.20918,221.8415538,1.39654903,1952.225098,673.9385376,589.9380493
207.648,210.148,1.0,3.67037,111.9722643,0.75909808,1952.225098,673.9385376,589.9380493
